출처,복지사업ID,복지사업명,설명,소관기관,대표연락처,온라인신청,주소,시작일,종료일,태그,지원대상,서비스내용,신청방법,필요서류,관심주제,대상특성,생애주기,기준,지원범위,지원주기,오프라인,대리 신청 가능,지급 방식,지원가능한 나이
지자체,BOK00000283,제주라파의집,"이틀에 한번, 하루에도 4-5시간동안 혈액투석을 받아야 하는 만선신부전환우들에게 평생 잊지 못할 특별한 여행을 제공합니다.",(재)사랑의장기기증운동본부,,, ,20061121,20991231,,장애인,"정신건강,신체건강",,,"정신건강,신체건강",장애인,,,,,N,Y,,
지자체,BOK00000289,백암복지재단 백암장학관,지역사회 및 국가 발전에 기여하고 더불어 사는 인재를 육성하고자 합니다. 주거비용 및 통학과 관련된 부담을 덜어주어 자기성장에 육익하도록 합니다.,사회복지법인 백암복지재단,,, ,20130101,20991231,,청년,주거,,,주거,,청년,,,,N,Y,,
지자체,BOK00000318,재활지원사업,"본 사업은 교통사고, 산업재해 등 각종 사고와 질병으로 중도에 장애를 입게 되는 척수장애인에게 상담 및 재활서비스를 제공하여 신속하게 사회의 일원으로 복귀할 수 있도록 지원하고자 함",사단법인 한국척수장애인협회,,, ,20150101,20991231,,장애인,,,,,장애인,,,,,N,Y,,
지자체,BOK00000319,장애인식개선교육,장애인식개선교육을 통해 장애인에 대한 잘못된 편견과 차별을 올바르게 이해하고 장애인과 비장애인이 서로 소통하며 함께 어울려사는 세상 만들기,한국척수장애인협회 장애인식개선교육센터,,, ,20100101,20991231,,장애인,교육,,,교육,장애인,,,,,N,Y,,
지자체,BOK00000298,"밀알복지재단 국내지원사업(의료비,수술비)신청안내",밀알복지재단 국내지원사업은 경제적 어려움으로 수술 및 치료를 받을 수 없는 장애인 가정에게 의료비를  지원하여 장애를 극복하고 자립할 수 있도록 지원합니다.,사회복지법인밀알복지재단,,, ,20171101,20991231,,"장애인,저소득, 아동,청소년,영유아","신체건강,정신건강",,,"신체건강,정신건강","장애인,저소득","아동,청소년,영유아",,,,N,Y,,
지자체,S5300006308,자립역량강화사업 '청사진(청년사회진출)',,아동자립지원단,,, ,20180112,20381231,,"아동,청소년,청년","정신건강,신체건강,교육,주거",,,"정신건강,신체건강,교육,주거",,"아동,청소년,청년",,,,N,Y,,
지자체,S5300052606,무료법률구조 지원,,소상공인시장진흥공단―부천소상공인지원센터,,, ,20180425,20480423,,"한부모·조손,저소득",서민금융,,,서민금융,"한부모·조손,저소득",,,,,N,Y,,
지자체,S0010605688,장학사업,,앨트웰 민초장학재단,,, ,20130816,20991231,,청년,교육,,,교육,,청년,,,,N,Y,,
지자체,WLF00005441,서울특별시 서울형 키즈카페 시립 뚝섬 자벌레점 운영,한강공원 내 놀이 인프라를 연계한 자연 친화적인 실내 놀이시설을 지원하여 아동의 놀이성을 확대 및 강화하고 일시돌봄 제공으로 보호자 양육부담 해소 및 양육 역량 강화를 위한 사업입니다., 서울특별시 광진구 복지국 가정복지과,,N,서울특별시 ,20240320,19700101,,영유아,기타,"인터넷, 본인",,,,영유아,해당없음,해당없음(전체가구),수시,N,N,기타,
지자체,WLF00005036,개인채무조정,"채무를 정상적으로 상환하기 어려운 분들을 대상으로 채무감면, 이자율 조정, 장기 분할상환 등의 채무조정을 통해 경제적으로 재기할 수 있도록 지원합니다. ",금융위원회 서민금융과,1600-5500,N, ,20021001,19700101,"부채,채무조정,신용회복","65세이상,40~64세,19~39세, 기타 자산기준,기타 소득기준","서민금융,생활지원, 프로그램/서비스(서비스)","방문,인터넷,모바일앱,전화, 대리인(배우자, 친족, 관계인),본인",,"서민금융,생활지원",,,"기타 자산기준,기타 소득기준",해당없음(전체가구),수시,Y,Y,프로그램/서비스(서비스),"65세이상,40~64세,19~39세"
지자체,WLF00003277,취업 후 상환 학자금대출,대학 학자금 마련에 어려움을 겪는 학생들에게 저리의 학자금대출을 지원하여 취업 후 일정기준의 소득이 발생한 때부터 상환할 수 있도록 합니다.,교육부 청년장학지원과,1599-2000,N, ,20100101,19700101,,"저소득, 중장년,청년, 19~39세,40~64세, 기타 자산기준,기준중위소득","서민금융,교육, 현금대여(융자)","인터넷, 본인",,"서민금융,교육",저소득,"중장년,청년","기타 자산기준,기준중위소득",해당없음(전체가구),반기,N,N,현금대여(융자),"19~39세,40~64세"
지자체,BOK00000243,고속도로 사고 유자녀 장학금 지급,고속도로 사고 유가족들에게 조금이나마 도움이 될 수 있도록 매년 장학생을 선발하여 장학금을 지급함,(재)행복의길장학재단,,, ,20160101,19700101,,,교육,,,교육,,,,,,N,Y,,
지자체,S9765780703,부스러기장학생,,(사)부스러기사랑나눔회,,, ,20151202,20991231,,"청소년,영유아,아동",교육,,,교육,,"청소년,영유아,아동",,,,N,Y,,
지자체,S9766041661,수술비 및 병원치료비 지원사업,,한국소아암재단,,, ,20161206,20991206,,저소득,"정신건강,신체건강",,,"정신건강,신체건강",저소득,,,,,N,Y,,
지자체,S9766041663,외래치료비 지원사업,,한국소아암재단,,, ,20161206,20991206,,"저소득, 청소년,아동","정신건강,신체건강",,,"정신건강,신체건강",저소득,"청소년,아동",,,,N,Y,,
지자체,S9765912388,다톡다톡 프로젝트 상담 및 심리치료비 지원,,이주배경청소년지원재단,,, ,20160804,19700101,,"다문화·탈북민, 청소년,아동",,,,,다문화·탈북민,"청소년,아동",,,,N,Y,,
지자체,S9766069689,학습지원,,재단법인 한국백혈병어린이재단,,, ,20170106,20990106,,"장애인, 청소년,아동",교육,,,교육,장애인,"청소년,아동",,,,N,Y,,
지자체,WLF00005191,아픈아이 병원 동행서비스 「우리아이 안심동행센터」,돌봄 취약계층 아동의 병원 동행서비스 제공을 통한 가정 내 돌봄 부담 경감 및 아동 안전 강화, 서울특별시 성동구 복지국 아동청년과,,N,서울특별시 성동구,20220418,19700101,,"청소년,영유아,아동",프로그램/서비스(서비스),"인터넷,방문,전화, 대리인(배우자, 친족, 관계인),본인",,,,"청소년,영유아,아동",해당없음,해당없음(전체가구),수시,Y,Y,프로그램/서비스(서비스),
지자체,WLF00005234,성동구 청년 등 탈모 치료 지원,청년 등의 탈모로 인한 정신적·육제적 고통을 해소하고 자신감 넘치는 일상생활을 영위할 수 있도록 탈모 치료 지원, 서울특별시 성동구 복지국 아동청년과,,N,서울특별시 성동구,20230101,19700101,,"청소년,영유아,청년,아동","서민금융,신체건강, 현금지급","인터넷, 대리인(배우자, 친족, 관계인),본인",,"서민금융,신체건강",,"청소년,영유아,청년,아동",해당없음,해당없음(전체가구),월,N,Y,현금지급,
지자체,WLF00000922,여성기업 판로지원,여성기업의 판로 및 수출 지원을 통해 여성기업의 경쟁력 강화를 도모합니다.,중소벤처기업부 중소기업제도과,02-369-0900,N, ,20150101,19700101,여성기업,"노년,청년,중장년, 13~18세,65세이상,40~64세,19~39세","일자리, 프로그램/서비스(서비스)","인터넷, 본인",,일자리,,"노년,청년,중장년",해당없음,해당없음(전체가구),1회성,N,N,프로그램/서비스(서비스),"13~18세,65세이상,40~64세,19~39세"
지자체,WLF00000946,산림복지서비스이용권,사회·경제적 여건으로 산림복지 혜택을 받지 못하는 소외계층에게 산림복지서비스 체험 기회를 제공하여 삶의 질을 높일 수 있도록 돕습니다.,산림청 산림복지교육과,1544-3228,N, ,20160301,19700101,,"한부모·조손,저소득,장애인, 65세이상,40~64세,13~18세,6~12세,19~39세,0~5세","문화·여가, 전자바우처(바우처)","인터넷,우편, 대리인(배우자, 친족, 관계인),본인",,문화·여가,"한부모·조손,저소득,장애인",,해당없음,해당없음(전체가구),1회성,N,Y,전자바우처(바우처),"65세이상,40~64세,13~18세,6~12세,19~39세,0~5세"
지자체,WLF00000975,여성창업액셀러레이팅,여성창업경진대회 운영을 통해 여성창업을 활성화하고 여성기업의 경쟁력 강화 및 사업화를 지원합니다.,중소벤처기업부 중소기업제도과,02-369-0943,N, ,20150101,19700101,,"노년,청년,중장년, 40~64세,65세이상,19~39세","일자리, 프로그램/서비스(서비스)","인터넷, 본인",,일자리,,"노년,청년,중장년",해당없음,해당없음(전체가구),년,N,N,프로그램/서비스(서비스),"40~64세,65세이상,19~39세"
지자체,WLF00001075,장애학생 정보격차 해소 지원,특수교육대상자를 위한 교수-학습 지원 콘텐츠 개발 및 사이트를 운영하여 정보격차 해소를 지원합니다.,교육부 디지털교육지원과,041-537-1485,N, ,20140101,19700101,,"장애인, 청소년,아동,영유아, 0~5세,6~12세,13~18세","교육, 프로그램/서비스(서비스)",,,교육,장애인,"청소년,아동,영유아",해당없음,해당없음(전체가구),수시,N,Y,프로그램/서비스(서비스),"0~5세,6~12세,13~18세"
지자체,WLF00000071,여성경제활동 촉진지원(여성새로일하기지원센터 사업),"경력단절여성 등을 대상으로 취업상담, 직업교육, 인턴, 취업 연계 및 사후관리까지 종합취업서비스를 지원합니다.",여성가족부 경력단절여성지원과,1544-1199,N, ,20100101,19700101,경력단절여성,"40~64세,65세이상,19~39세","일자리, 프로그램/서비스(서비스)","방문,인터넷,전화, 본인",,일자리,,,해당없음,기타,수시,Y,N,프로그램/서비스(서비스),"40~64세,65세이상,19~39세"
지자체,WLF00004719,서울 디딤돌소득 시범사업,취약계층을 더 두텁게 보호하고 소득양극화를 완화하기 위한 미래 복지모델 구축, 서울특별시 복지실 복지기획관 디딤돌소득과,,,서울특별시 ,20220711,20261231,,"재산최고 기준액,기준중위소득","서민금융, 현금지급","전화,인터넷,방문, 대리인(배우자, 친족, 관계인),관할시군구청 공무원,본인",,서민금융,,,"재산최고 기준액,기준중위소득",해당없음(전체가구),월,Y,Y,현금지급,
지자체,WLF00001162,긴급복지 연료비 및 전기요금,"긴급복지 주지원(생계지원, 주거지원)을 받는 가구 중 위기상황을 극복하기 위해 연료비나 전기요금 지원이 필요한 경우 부가적으로 지원합니다.",보건복지부 기초생활보장과,129,N, ,20090101,19700101,긴급복지,"저소득, 0~5세,19~39세,6~12세,65세이상,40~64세,13~18세, 기준중위소득","생활지원, 현물지급,현금지급",,,생활지원,저소득,,기준중위소득,해당없음(전체가구),월,N,Y,"현물지급,현금지급","0~5세,19~39세,6~12세,65세이상,40~64세,13~18세"
지자체,WLF00001120,교육복지우선지원사업,"취약계층 학생이 밀집한 학교(초,중,고)를 선정하여 집중 지원함으로써 교육, 문화, 복지 수준을 높이고 교육격차를 해소합니다.",교육부 학생맞춤통합지원과,044-203-6526,N, ,20030131,19700101,,"장애인,저소득,다문화·탈북민,한부모·조손, 아동,청소년, 6~12세,13~18세","문화·여가,교육,보호·돌봄,정신건강, 프로그램/서비스(서비스)",,,"문화·여가,교육,보호·돌봄,정신건강","장애인,저소득,다문화·탈북민,한부모·조손","아동,청소년",해당없음,기타,수시,N,Y,프로그램/서비스(서비스),"6~12세,13~18세"
지자체,WLF00003272,의사상자지원,"본인의 직무와는 상관없이 타인의 생명이나 신체 또는 재산을 구하다가 사망하거나 부상을 입은 사람, 그 유족 또는 가족을 예우하고 지원합니다.",보건복지부 사회서비스자원과,129,N, ,19700101,19700101,의사상자,"노년,청년,중장년, 65세이상,40~64세,19~39세","생활지원,정신건강,신체건강,일자리,교육, 현금지급","방문, 대리인(배우자, 친족, 관계인),본인",,"생활지원,정신건강,신체건강,일자리,교육",,"노년,청년,중장년",해당없음,해당없음(전체가구),1회성,Y,Y,현금지급,"65세이상,40~64세,19~39세"
지자체,WLF00000036,주거취약계층 주거상향 지원사업,쪽방·고시원 등 열악한 비주택거주자의 공공임대주택 이주수요를 발굴하고 LH와 협력하여 이주과정을 지원합니다.,국토교통부 주거복지정책과,1599-0001,N, ,20200302,19700101,,"저소득, 40~64세,65세이상,6~12세,13~18세,0~5세,19~39세, 도시근로자 월평균 소득","생활지원,주거, 기타","방문,전화, 본인",,"생활지원,주거",저소득,,도시근로자 월평균 소득,해당없음(전체가구),1회성,Y,N,기타,"40~64세,65세이상,6~12세,13~18세,0~5세,19~39세"
지자체,BOK00000099,자립지원 서비스,"보육원 시설 퇴소 여자청소년들이 18세 ~ 24세까지 생활하는 생활시설로서 여성청소년들 (대학생 및 직장인)입소대상자들에게 자원봉사 멘토, 개별 및 기관 후원 연계, 자립지원 프로그램 교육을 지원 받아 스스로 자립하고자 하는 입소생들에게 질적인 서비스를 제공하는데 있다.",상록여자자립생활관,,, ,20160201,20360201,,"청소년,아동",에너지,,,에너지,,"청소년,아동",,,,N,Y,,
